Expiration Date,Policy Number,Effective Date,Policy Term,Customer _ Firm Name,"Customer _ Last name, First name",Company,Company Type,Cust #,First Named Insured's City,First Named Insured's State,Writing Company,Company Underwriter,Policy Notation,Policy Status,Policy Type Short Name,Policy Type,Policy Description,Bill Method,Total Cost,Full Term Premium,Policy Executive,Policy Representative,Policy Broker,Policy Division,Policy Branch,Policy Department,Policy Group,Lines of Business,Customer Contact Name,Customer Contact Residence,Customer Contact Business,Customer Contact E-mail,Customer Contact Cell,Business with Agency,Add'l Policy Exec 1,Add'l Policy Exec 2,Add'l Policy Rep 1,Add'l Policy Rep 2,Policy Sales Center Rep 1,Policy Sales Center Rep 2,Policy Id
10/17/2021,5.17E+11,10/17/2020,10/17/2020 - 10/17/2021,,"Hermann, Milford",Breitenberg and Sons,Brokerage,11424,Jacksonville,FL,Lloyds of London,,,Renewed,HOME,Homeowners,3522 Penton St,Agency bill,592.1,0,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"McCoggle, Lizzell ",(806)1354155 Ext:,,,,P,,,,,,,9fc280d1-1031-4b1d-8668-f76180613d3c
10/18/2021,48157288,4/18/2021,04/18/2021 - 10/18/2021,,"Nolan, Avis",Boehm Group,Insurance,4219,JACKSONVILLE,FL,Safeco Insurance Company of Illinois,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1275.38,1004.3,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Private Client,AUTOP,"Lentz, Cynthia",(215)7305423 Ext:,,clentz@evajax.com,,P,,,"Mccredie, Sheri",,,,949b61ce-175a-4aba-8502-9604c76d5b0f
10/18/2021,500267130,4/18/2021,04/18/2021 - 10/18/2021,,"Wiegand, Alonso",Dach-Mosciski,Insurance,20959,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,426,426,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Jennings, Alton ",(709)2907840 Ext:,,,,,,,,,,,1923cc08-98b7-48cd-829d-1deee1c6cc90
10/18/2021,79705197,4/18/2021,04/18/2021 - 10/18/2021,,"Daugherty, Freddie",Dach-Mosciski,Insurance,34553,Orange Park,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,UM 10/18/2017 (APP),Direct bill,1085,1085,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Green, Janay ",(026)5228195 Ext:,,janaygreen09@yahoo.com,,P,,,,,,,ca01d96a-841b-469e-a4d8-e3590eead25b
10/18/2021,718465013,10/18/2020,10/18/2020 - 10/18/2021,,"Daugherty, Freddie",Jenkins-Fay,Insurance,34553,ORANGE PARK,FL,ASI Preferred,,Mortgagee Bill,Renewed,HOME,Homeowners,700 Grove Ln,Direct bill,500,500,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Green, Janay ",(026)5228195 Ext:,,janaygreen09@yahoo.com,,P,,,,,,,97a92d47-e13f-4ca7-8c2f-276cb1d605d0
10/18/2021,63540905832,10/18/2020,10/18/2020 - 10/18/2021,,"Upton, Pauline","Braun, Bartell and Bergstrom",Insurance,7917,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,3079 16th St. W.,Direct bill,2810,2837,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Greene, Alicia ",(534)6856845 Ext:,(904)2798381 Ext:,,,P,,,,,,,0b4c6a9e-d841-4b5c-8155-8bcf8042f8bb
10/18/2021,54360005,4/18/2021,04/18/2021 - 10/18/2021,,"Balistreri, Ira",Dach-Mosciski,Insurance,12104,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1997,1997,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Hendley, Alonza ",(019)9384621 Ext:,(904)3581314 Ext:,,,P,,,,,,,6e12b2cd-f124-4ae1-8648-4328dcf76970
10/19/2021,7.05E+11,10/19/2020,10/19/2020 - 10/19/2021,,"Robel, Kristopher",Breitenberg and Sons,Brokerage,30013,JACKSONVILLE,FL,Lloyds of London,,Mortgagee Bill,Renewed,HOME,Homeowners,1524 W 9th St.,Agency bill,592.1,592.1,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"HAYNES, FRANCES ",(713)9514527 Ext:,,,,P,,,,,,,fc18b825-08cb-4f3a-800e-9c330a5515e3
10/19/2021,731627043,4/19/2021,04/19/2021 - 10/19/2021,,"Thompson, Kala",Dach-Mosciski,Insurance,33936,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,UM 10/19/2020 (App),Direct bill,4299.15,4276,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Higbee, Guolin ""Alex""",,,alh1728@gmail.com,(315)6797496 Ext:,P,,,,,,,b99e223c-b5c7-4888-bf91-4acc4e6c7674
10/19/2021,51677192,4/19/2021,04/19/2021 - 10/19/2021,,"Wisoky, Dawne",Dach-Mosciski,Insurance,29584,Orange Park,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,737,737,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"POFF, NANCY ",(019)4103834 Ext:,,,,P,,,,,,,3514dc01-0521-4dd7-9a44-2d571adc2c3a
10/19/2021,68644087308,10/19/2020,10/19/2020 - 10/19/2021,,"Harris, Flavia","Braun, Bartell and Bergstrom",Insurance,29987,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,6818 Perry St.,Direct bill,1859,1886,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"GUZMAN, TRUDELL ",(113)8823739 Ext:,,,,P,,,,,,,d9303814-acc3-4c72-bd29-d44e5b4f3eb8
10/19/2021,80534612,4/19/2021,04/19/2021 - 10/19/2021,,"Sporer, Taylor",Dach-Mosciski,Insurance,29673,Jacksonville,FL,Progressive American Insurance Co,,,Active,AUTOP,Private Passenger Auto,,Direct bill,735,735,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"WARE, MINNIE ",,,,(904)4766432 Ext:,,,,,,,,6d02387d-1d04-4c86-8785-194c6efa562a
10/19/2021,495486188,4/19/2021,04/19/2021 - 10/19/2021,,"Fay, Edmundo",Dach-Mosciski,Insurance,32961,Ledyard,CT,Progressive American Insurance Co,,,Active,AUTOP,Private Passenger Auto,,Direct bill,0,636,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Sault, Sandra ",,,saspruance@yahoo.com,(386)2149989 Ext:,P,,,,,,,9b0a6bfe-77f7-4bfe-b094-53ea8fdeb1c9
10/19/2021,74670601,4/19/2021,04/19/2021 - 10/19/2021,,"Thompson, Percy",Dach-Mosciski,Insurance,29490,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,751,751,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Jorgensen, Jean ",(881)5339447 Ext:,,heartmom1958@aol.com,(904)5247867 Ext:,P,,,,,,,ad9b345b-4b91-4d3e-a2cd-ba6b2bb049d8
10/19/2021,70815815,4/19/2021,04/19/2021 - 10/19/2021,,"Shanahan, Micki",Dach-Mosciski,Insurance,27437,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,419,419,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Thomas, Doris ",(837)6687151 Ext:,,doris.w.thomas.ctr@bic.usmc.mil,,P,,,,,,,ab7e1bb7-523f-41ae-83b7-4a37a8cfa68e
10/19/2021,9.93E+16,10/19/2020,10/19/2020 - 10/19/2021,Riverview Church of Christ,,"Osinski, Becker and Bergnaum",Insurance,33156,Jacksonville,FL,Liberty Mutual Insurance Company,,,Renewed,P,Package,2053 Soutel Drive,Direct bill,5853,0,"Ellis, Janet",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,"CGL,PROP,CPKGE",Pastor Alan Cross or Alric Pantin,,,,,,"Newmes, Laurie",,"Mccredie, Sheri",,,,327c6276-07d6-4c56-bcb1-5687383a1493
10/19/2021,8031066,4/19/2021,04/19/2021 - 10/19/2021,,"Hilll, Jan",Dach-Mosciski,Insurance,31653,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,2395.82,2472,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Dubose, Germine L",(232)5968458 Ext:,(904)6264448 Ext:,,,P,,,,,,,6e2298c4-4c56-41a5-886f-d5a89de0ded5
10/20/2021,1517419250,10/20/2020,10/20/2020 - 10/20/2021,,"Hudson, Cyrus",Klocko Inc,Insurance,34286,JACKSONVILLE,FL,Hartford Ins co SE,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1979,1916,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Szuch, Albert and Dolita ",,,none,,P,,,,,,,8f1e6c12-1ded-4406-8dc6-20642167c1de
10/20/2021,664533330,10/20/2020,10/20/2020 - 10/20/2021,,"Green, Homer",Lehner LLC,Brokerage,16237,Jacksonville,FL,Lloyd's of London,,Mortgagee Bill,Renewed,HOME,Homeowners,7709 Hilsdale Rd,Agency bill,1354.96,1238.61,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Hurley, James and Kimberly H",(935)9487559 Ext:,,kimnjames87@bellsouth.net,(904)6269077 Ext: James,P,,,,,,,04b92a34-fc47-4987-b48b-e5959a9deb3d
10/20/2021,49705311,4/20/2021,04/20/2021 - 10/20/2021,,"Runte, Luke",Dach-Mosciski,Insurance,34702,Maxville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,PAP,Direct bill,847.62,834,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"McKenzie, Michael & Christy ",,,michaelmckenzie08@yahoo.com,(904)2514640 Ext:,P,,,,,,,338ffbb7-4e4c-45d7-94a5-92e66929dbd7
10/20/2021,75184801277,10/20/2020,10/20/2020 - 10/20/2021,,"Gleichner, Norman","Braun, Bartell and Bergstrom",Insurance,14205,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,2341 WESTBROOK CIRCLE N,Direct bill,1534,1534,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Thomas, Mae E.",,,,(904)6164401 Ext:,P,,,,,,,050739cf-485e-4643-8f14-2faa2c0884e3
10/20/2021,35782651738,10/20/2020,10/20/2020 - 10/20/2021,,"Price, Kevin","Braun, Bartell and Bergstrom",Insurance,19970,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,3352 Roselle St.,Direct bill,1332,1359,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Wilcox, Anthony ",,,,,,,,,,,,2be5c802-5ecd-4cda-ba55-0a10fa619a6d
10/20/2021,325136447,4/20/2021,04/20/2021 - 10/20/2021,,"Moen, Natacha",Dach-Mosciski,Insurance,35248,Jacksonville,FL,Progressive American Insurance Co,,,Active,AUTOP,Private Passenger Auto,,Direct bill,1232.97,1318,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Agency,Agency,AUTOP,"Wilson, Dru J",,,druj.wilson@gmail.com,(904)5707753 Ext:,,,,,,,,dd50216d-98d9-4554-a6f2-255d28976f8f
10/20/2021,8.96E+13,10/20/2020,10/20/2020 - 10/20/2021,,"Marks, Marceline","Braun, Bartell and Bergstrom",Insurance,34323,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,9153 4th Ave,Direct bill,1046,1073,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Williams, Willie ",,,blessed2live@att.net,(904)5685056 Ext:,P,,,,,,,411c7ca3-bf5b-4124-ae21-6d01396eaae8
10/20/2021,3.24E+11,9/22/2020,09/22/2020 - 10/20/2021,"Bellanaja, LLC ",,Raynor-O'Kon,Brokerage,34519,Jacksonville,FL,Capacity Insurance Company,,,Rewritten,P,Package,,Agency bill,10316.75,9554.75,"Ellis, Janet",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,"PROP,CGL",Naja Naddaf,,(904)7592032 Ext:,najanaddaf@yahoo.com,,C,,,,,,,7d8ccb6c-33bb-4e22-aac8-c7999a33bda3
10/21/2021,26517470624,10/21/2020,10/21/2020 - 10/21/2021,,"Ernser, Danyell",Dach-Mosciski,Insurance,30781,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,892,892,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"HARTSELL, JEFFREY B ",,(904)7314711 Ext:,jhart1201@hotmail.com,(904)8882068 Ext:,P,,,,,,,b454899e-bd7a-49e8-b04b-8c5957ede55d
10/21/2021,66838981515,10/21/2020,10/21/2020 - 10/21/2021,,"Ernser, Danyell",Lind Inc,Insurance,30781,Jacksonville,FL,Direct General Ins Co,,,Renewed,AUTOP,Private Passenger Auto,UM 10/21/19 (App),Direct bill,3286,2470,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"HARTSELL, JEFFREY B ",,(904)7314711 Ext:,jhart1201@hotmail.com,(904)8882068 Ext:,P,,,,,,,278a3ab7-64fb-4a6e-aa35-4d47f690e6a9
10/21/2021,401873111,4/21/2021,04/21/2021 - 10/21/2021,,"Ward, Sanford",Dach-Mosciski,Insurance,24864,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,286.06,286,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Woods, Janet & Lewis ",(532)7336765 Ext:,,,,P,,,,,,,03bcd2d5-1db1-4d19-969a-173e9a4a726a
10/21/2021,602090414,4/21/2021,04/21/2021 - 10/21/2021,,"White, Renato","Daniel, Nikolaus and Hermann",Insurance,32591,JACKSONVILLE,FL,Stillwater Insurance Company,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,768,768,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Beck, Billy and Lorrie ",(829)8994763 Ext:,(904)7659910 Ext: Lorrie,,(904)6087730 Ext:,P,,,,,,,46051313-6bf4-43e8-a16b-d00188307058
10/21/2021,5126876502,10/21/2020,10/21/2020 - 10/21/2021,,"Sauer, Jeffery","Braun, Bartell and Bergstrom",Insurance,24226,Jacksonville,FL,Universal P&C Ins Co,,Mortgagee Bill,Renewed,HOME,Homeowners,1953 Meharry Ave 32209,Direct bill,1986,2013,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Jenkins, Julie ",(582)0047860 Ext:,,,,P,,,,,,,11fc23f7-f32a-418c-8ba8-aca2281274d7
10/21/2021,14747755,4/21/2021,04/21/2021 - 10/21/2021,,"Champlin, Hae",Dach-Mosciski,Insurance,19311,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,817.64,811,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Clark, Antionette ",(066)4590820 Ext:,,auntienet1990@yahoo.com,,P,,,,,,,a89ef450-2867-4867-b440-178916d94a9d
10/21/2021,62963171387,4/21/2021,04/21/2021 - 10/21/2021,,"Hyatt, Dirk",Lind Inc,Insurance,29489,Jacksonville,FL,Integon Preferred,,,Renewed,AUTOP,Private Passenger Auto,UM 4.17.19,Direct bill,765,765,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Jordan, Norman & Jimmie ",(951)8867486 Ext:,,no email,,P,,,,,,,21329a89-09ac-4ece-b6de-8b27ed72e928
10/21/2021,8.10E+13,10/21/2020,10/21/2020 - 10/21/2021,,"Tromp, Delmer","Braun, Bartell and Bergstrom",Insurance,28860,Jacksonville,FL,Universal P&C Ins Co,,Mortgagee Bill,Renewed,HOME,Homeowners,4224 Harbor View Dr,Direct bill,969,970,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Stroy, Keith & Judy ",,,chemman1995@aol.com,(904)2335632 Ext:,P,,,,,,,e6cdebc9-4168-4145-94db-66704b4a3069
10/21/2021,860037510,4/21/2021,04/21/2021 - 10/21/2021,,"Bartell, Rory",Dach-Mosciski,Insurance,35424,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1018,1018,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Day, Jerry ",,,jayday1945@gmail.com,(904)5545088 Ext:,,,,,,,,cc656365-ab97-4fdf-ab46-e466cae29831
10/21/2021,6.13E+11,10/21/2020,10/21/2020 - 10/21/2021,Law Offices of Karen Winston,,"Goodwin, Yost and Cormier",Brokerage,33503,Jacksonville,FL,Berkley Insurance Company,,,Renewed,EO,Errors and Omissions,,Agency bill,3504,0,"Alexander, John",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,EO,Ernest Joseph,,,joseph@kwinstonlaw.com,(786)9553584 Ext:,C,,,,,,,6d0f5353-dec6-46fc-b4a0-f472434cadb7
10/22/2021,5214525,10/22/2020,10/22/2020 - 10/22/2021,,"Torp, Merri",Boehm Group,Insurance,33506,JACKSONVILLE,FL,Safeco Insurance Company of Illinois,,,Renewed,CYCL,Motorcycle,,Direct bill,115,115,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Private Client,CYCL,"Dechman, Ed",,,cdechman@cswg.com,,P,,,,,,,81720bc5-6f44-47d4-be62-d6d8590cecc6
10/22/2021,83923675568,10/22/2020,10/22/2020 - 10/22/2021,,"Berge, Harland","Huel, Feil and Skiles",Insurance,33920,JACKSONVILLE,FL,Depositors Insurance Company,,,Renewed,BOAT,Watercraft (small boat),,Direct bill,464.78,464.78,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,BOAT,"Major-Duncan, Jackie",,,Jackie.l.Major-duncan@SunTrust.com,(904)4777698 Ext:,P,,,,,,,a13fbcde-2e7b-49e4-9a9d-907c8f28c6a5
10/22/2021,765737311,4/22/2021,04/22/2021 - 10/22/2021,,"Streich, Dewayne",Dach-Mosciski,Insurance,25205,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1003,1003,"Unverferth, Adrienne",Agency,,Erwin Insurance LLC,Jacksonville,Personal,Private Client,AUTOP,"From Nigeria, pronounced U-Kuema (long a)",,,,,P,,,,,,,f10c2b60-2591-47cb-8a5a-7d9d1f8eb0c0
10/22/2021,537217597,10/22/2020,10/22/2020 - 10/22/2021,,"Bergstrom, Mohammed",Lehner LLC,Brokerage,7185,Jacksonville,FL,Lloyd's of London,,Mortgagee Bill,Renewed,HOME,Homeowners,661 Camp Milton Ln,Agency bill,2125.1,2125.1,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Suber, Debbie ",,,dsuber@isu-inc.net,(904)5755584 Ext:,P,,,,,,,fbee1d9d-0850-4fb0-83f4-c086a3abf506
10/22/2021,60334762609,10/22/2020,10/22/2020 - 10/22/2021,,"Boyle, Olevia",Breitenberg and Sons,Brokerage,33113,Barnwell,SC,Lloyds of London,,,Renewed,DFIRE,Dwelling Fire,2285 W 17th St,Agency bill,1121.45,0,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Manuel, Lesley ",(839)0263617 Ext:,,,(803)2265240 Ext:,,,,"Mccredie, Sheri",,,,b19ac5d5-394f-48e7-a0d9-0e4c6d6d70df
10/22/2021,153038787,10/22/2020,10/22/2020 - 10/22/2021,"JMP Jax, LLC ","Monahan, Deidra","Daniel, Nikolaus and Hermann",Insurance,27451,JACKSONVILLE,FL,Stillwater P&C Insurance Company,,,Renewed,B,BOP,,Direct bill,1994.1,2025.12,"Alexander, John",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,"BOPPR,BOPGL","Parr, John ",,,mpsunshine@bellsouth.net,(904)8380629 Ext:,"P, C",,,,,,,e43fb071-5dd3-4c64-9236-78b745aa5fe2
10/22/2021,1.17E+11,4/22/2021,04/22/2021 - 10/22/2021,,"Spinka, Ambrose",Schiller Group,Insurance,34146,JACKSONVILLE,FL,Security National Ins Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1620,1655,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"King, Bennie E",(453)6282540 Ext:,,,,P,,,,,,,d8535da7-0586-49a2-a205-4e7628c8df6a
10/22/2021,8613074401,10/22/2020,10/22/2020 - 10/22/2021,DBA: Huerta Living Trust,"Connelly, Sarah",Klocko Inc,Insurance,33058,JACKSONVILLE,FL,Hartford Ins co SE,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,3707,3707,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,Janet,,,,,,,,,,,,a59f8b6c-92dc-4f9e-90b0-511fb1c10877
10/22/2021,465060065,10/22/2020,10/22/2020 - 10/22/2021,,"Durgan, Herbert","Ullrich, Toy and Schmidt",Insurance,19802,Jacksonville,FL,Heritage Property & Casualty,,,Renewed,HOME,Homeowners,,Direct bill,967,994,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Roth, Denise",,,dgroth0652@gmail.com,(904)6554671 Ext:,P,,,,,,,0b9fcb96-f9a4-4358-8f17-6ccd03e87592
10/22/2021,303252188,10/22/2020,10/22/2020 - 10/22/2021,"America's Little Leaders, Inc. ",,Dach-Mosciski,Insurance,34154,Jacksonville,FL,Progressive Express Insurance Co,,,Active,AUTOB,Business Auto,,Direct bill,8208,9474,"Newmes, Laurie",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,AUTOB,"Sanks, Abbie",,,asanks@alljra.education,,C,,,,,,,19cadb24-5560-423b-8c06-158ec18b9709
10/22/2021,1.78E+13,4/22/2021,04/22/2021 - 10/22/2021,,"Kozey, Ronald","Bashirian, Simonis and Cremin",Insurance,35002,Jacksonville,FL,Mercury Indemnity of America,,,Renewed,AUTOP,Private Passenger Auto,UM-Mercury Esign 10/22/2020,Direct bill,1635,1624,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Pettway, Joanne ",(950)3576759 Ext:,,joannepettway@gmail.com,(904)4183343 Ext:,,,,,,,,81950d16-a893-416f-b0f7-d1b78405d5e2
10/22/2021,4.17E+17,10/22/2020,10/22/2020 - 10/22/2021,Christopher L. Montgomery,"Murphy, Rowena","Osinski, Becker and Bergnaum",Insurance,33137,Jacksonville,FL,Liberty Mutual Insurance Company,,,Renewed,CGL,General Liability,,Direct bill,1009,0,Agency,"Travis, Tina",,Erwin Insurance LLC,Jacksonville,Commercial,Business Unit,CGL,"Montgomery, Christopher L.",,(904)3120633 Ext:,montgomery9222@bellsouth.net,,C,,,,,,,cea1c5a9-d4bf-4ac8-bd3d-0782a141ed7d
10/22/2021,61033417,4/22/2021,04/22/2021 - 10/22/2021,,"Brown, Sasha",Dach-Mosciski,Insurance,8357,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,418,418,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Forest, Melvin ",,,,(904)9440633 Ext:,P,,,,,,,0b8da9c1-0fe4-4cd9-a186-36b4324c729e
10/22/2021,81844481,10/22/2020,10/22/2020 - 10/22/2021,,"Cassin, Omar",Dach-Mosciski,Insurance,2839,Macclenny,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1673.09,1274,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Foster, Daniel ",(157)0777316 Ext:,(904)5424401 Ext:,,,P,,,,,,,b71890f0-6cd3-47a4-90b9-abdb4d43cbd2
10/22/2021,744700062,4/22/2021,04/22/2021 - 10/22/2021,,"Shields, Jody",Dach-Mosciski,Insurance,32899,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,695,695,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Gilmore, Anthony ",(519)5860107 Ext:,,gilmorea69b@gmail.com,,,,,,,,,67529d31-69ad-4f7a-b1a7-1f786ff11f26
10/22/2021,68648457,4/22/2021,04/22/2021 - 10/22/2021,,"Pacocha, Jeanne",Dach-Mosciski,Insurance,7088,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,UM 10/22/2020(App),Direct bill,2584,2584,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Baines, Shelton ",(279)4129175 Ext:,,km21@ymail.com,(904)4723632 Ext: Shelton,P,,,,,,,e1284146-66a7-4d1f-bb48-969c80e0dd4d
10/22/2021,5.33E+13,10/22/2020,10/22/2020 - 10/22/2021,,"Hirthe, Everette","Torphy, Boyle and Bednar",Brokerage,14831,Jacksonville,FL,National Risk Solutions,,,Renewed,PUMBR,Umbrella (P),pers umbrella excess,Agency bill,901,0,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Private Client,PUMBR,Wanda Carter,,(904)3893653 Ext:,,,"P, C",,,,,,,e191e6ba-2f3d-42ee-a5af-94bd9fc3a78e
10/23/2021,260148230,10/23/2020,10/23/2020 - 10/23/2021,,"Littel, Stefan",Jenkins-Fay,Insurance,35388,PONTE VEDRA,FL,ASI Preferred,,Mortgagee Bill,Renewed,HOME,Homeowners,306 Deer Ridge Dr,Direct bill,1410,1410,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Goetz, John ",(073)7387668 Ext:,,goetz_89@msn.com,(870)8144106 Ext: John,P,,,,,,,99a77a3b-331f-48fd-b46c-9fc45cf01de5
10/23/2021,1326103648,10/23/2020,10/23/2020 - 10/23/2021,,"Armstrong, Roman",Herman LLC,Insurance,30835,JACKSONVILLE,FL,Capitol Preferred Insurance Company,,,Renewed,DFIRE,Dwelling Fire,5166 Abel Ln,Direct bill,829,856,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"12408 VC Johnson Rd Jacksonville, FL. 32218",,,,,P,,,,,,,7ace307a-2976-46c7-a4fa-60d664b13a2d
